id,name,star_name,orbital_period,radius,ra,dec,duration,transit_depth,model_snr
2277,Kepler-114 d,Kepler-114,11.776121130833333,2.273,294.121482,48.3497977,2.9532999999999996,0.14165166666666668,
2278,Kepler-1140 b,Kepler-1140,24.0862486668,2.849857142857143,281.6940529,46.946521,2.243042857142857,0.11485000000000001,
2279,Kepler-1141 b,Kepler-1141,2.344515369288889,0.86925,290.5436836,47.7259073,1.4220666666666666,0.005900000000000001,
2280,Kepler-1142 b,Kepler-1142,18.302693057655556,1.6632857142857145,292.7144796,44.0822816,8.218642857142857,0.019565,
2281,Kepler-1143 b,Kepler-1143,2.8888998260000003,1.5282857142857142,287.302772,39.2896399,1.5619666666666667,0.045484000000000004,
2282,Kepler-1143 c,Kepler-1143,210.63069999583334,3.2274000000000003,287.302772,39.2896399,8.611,0.18626666666666666,
2283,Kepler-1144 b,Kepler-1144,17.146439601966666,2.2444285714285717,290.0432936,47.2578857,4.0566571428571425,0.04412333333333333,
2284,Kepler-1145 b,Kepler-1145,3.9707714673,1.4916666666666665,295.3081524,43.0444026,1.81085,0.03387,
2285,Kepler-1146 b,Kepler-1146,2.3522640243375,1.2742857142857142,286.716712,47.425658,1.7251166666666666,0.03264,
2286,Kepler-1147 b,Kepler-1147,10.627980023877777,2.2632857142857143,292.5474753,41.6429221,4.9591,0.03428666666666667,
2287,Kepler-1148 b,Kepler-1148,1.1044620744,1.611,290.9536059,45.7195545,1.0609333333333333,0.047592,
2288,Kepler-1149 b,Kepler-1149,3.73090507505,1.4352857142857143,294.1891824,45.1515263,2.853733333333333,0.019534000000000003,
2289,Kepler-115 b,Kepler-115,2.40364980395,1.098111111111111,297.7119299,45.261985,1.3423714285714285,0.007974,
2290,Kepler-115 c,Kepler-115,8.990892226036364,2.528777777777778,297.7119299,45.261985,4.1520375000000005,0.046435000000000004,
2291,Kepler-1150 b,Kepler-1150,2.7878701192,1.8025714285714287,296.7244553,49.5326846,2.05815,0.020022,
2292,Kepler-1151 b,Kepler-1151,65.64776041912222,2.6155714285714287,292.2477819,47.8784257,4.701328571428571,0.063025,
2293,Kepler-1152 b,Kepler-1152,1.6471589769222221,0.9476249999999999,290.4341483,44.1077802,1.24625,0.029627999999999998,
2294,Kepler-1153 b,Kepler-1153,1.7558392025714284,1.7345714285714284,289.1471849,45.86613,1.8340333333333334,0.039766,
2295,Kepler-1154 b,Kepler-1154,5.1855949677875,1.9222857142857142,297.4771158,39.8772345,4.051066666666666,0.025772,
2296,Kepler-1154 c,Kepler-1154,8.458072553700001,2.0523333333333333,297.4771158,39.8772345,3.054,0.0262375,
2297,Kepler-1155 b,Kepler-1155,33.4698799477,2.255,288.8206058,39.5228712,4.603142857142857,0.039106666666666665,
2298,Kepler-1156 b,Kepler-1156,11.895200187288888,1.2955,288.9240901,46.0575865,3.5001833333333336,0.018002,
2299,Kepler-1157 b,Kepler-1157,4.4574214744875,0.9401428571428571,283.1209268,43.5255701,2.3710833333333334,0.01874,
2300,Kepler-1158 b,Kepler-1158,13.539643121309998,2.018625,292.2339048,41.5751832,4.429642857142857,0.013163333333333332,
2301,Kepler-1159 b,Kepler-1159,22.70816627125,1.9622857142857144,294.266325,45.2042317,3.628257142857143,0.031836666666666666,
2302,Kepler-116 b,Kepler-116,5.968721884590909,3.072777777777778,294.7420605,43.5367842,3.6908,0.052205,
2303,Kepler-116 c,Kepler-116,13.071503541236364,2.132888888888889,294.7420605,43.5367842,3.1164375,0.02489833333333333,
2304,Kepler-1160 b,Kepler-1160,7.9703681827375,1.917142857142857,287.8793899,43.3640752,2.7890333333333337,0.05395,
2305,Kepler-1161 b,Kepler-1161,10.712514829222222,2.2141428571428574,299.0770621,45.4405583,2.731985714285714,0.13089833333333334,
2306,Kepler-1162 b,Kepler-1162,32.56353114433333,2.1228571428571428,283.2920273,45.4339813,5.4902999999999995,0.06298833333333333,
2307,Kepler-1162 c,Kepler-1162,59.28411211857143,1.811600004,283.2920273,45.43398129999999,5.5209,0.043756,
2308,Kepler-1163 b,Kepler-1163,6.1178797149,0.97525,290.235863,50.0300654,3.5249,0.006033999999999999,
2309,Kepler-1164 b,Kepler-1164,3.976001979811111,1.142125,287.5296372,38.8945065,2.1706,0.020707999999999997,
2310,Kepler-1165 b,Kepler-1165,9.4785208401875,1.6001666666666665,286.9712284,44.7082669,6.21105,0.017652,
2311,Kepler-1165 c,Kepler-1165,29.96856373875,2.2151556416666667,286.9712284,44.7082669,6.712233333333334,0.03208666666666667,
2312,Kepler-1166 b,Kepler-1166,33.24086484883333,1.8252857142857142,290.3484956,50.9028387,4.7473,0.035545,
2313,Kepler-1167 b,Kepler-1167,1.003937420675,1.734142857142857,298.3026595,47.6939654,1.4855999999999998,0.051674,
2314,Kepler-1168 b,Kepler-1168,55.822559638255555,2.201857142857143,287.2977834,47.455488,5.503528571428572,0.09216,
2315,Kepler-1169 b,Kepler-1169,6.1101033797,0.973,294.9115874,46.4914718,2.41455,0.006251999999999999,
2316,Kepler-117 b,Kepler-117,21.08122796852857,7.0283999999999995,288.7930651,48.040176,7.330022222222222,0.2462966666666667,
2317,Kepler-117 c,Kepler-117,50.79037584741539,10.4768,288.7930651,48.04017600000001,10.869866666666667,0.5839783333333334,
2318,Kepler-1170 b,Kepler-1170,9.989687550777779,2.543142857142857,292.1685422,43.7795963,3.7072857142857143,0.10439,
2319,Kepler-1171 b,Kepler-1171,1.4425923720555556,2.702142857142857,294.9589285,38.5915968,3.0845999999999996,0.017541666666666667,
2320,Kepler-1172 b,Kepler-1172,26.020223595055555,3.3175714285714286,290.4744875,37.7665499,4.9948,0.12318833333333333,
2321,Kepler-1173 b,Kepler-1173,0.7698540398555556,0.890375,293.1311803,45.6634153,1.03405,0.011168,
2322,Kepler-1174 b,Kepler-1174,6.8922525203000005,1.7091428571428569,281.8314296,42.298891,2.50365,0.022408,
2323,Kepler-1175 b,Kepler-1175,37.94553439384444,2.9661428571428567,289.1426847,46.8129656,4.196328571428571,0.11399166666666667,
2324,Kepler-1176 b,Kepler-1176,24.17402569375,2.0397142857142856,297.919724,45.2742038,3.1693285714285713,0.05606833333333333,
2325,Kepler-1177 b,Kepler-1177,106.24880244211111,2.178142857142857,286.6714813,49.4062964,13.667714285714284,0.040108333333333336,
2326,Kepler-1178 b,Kepler-1178,31.806445851885712,0.8781666666666667,288.4561183,45.8022258,3.8310000000000004,0.0185425,
2327,Kepler-1179 b,Kepler-1179,2.685056798322222,1.320375,284.0974305,47.8104856,1.0340999999999998,0.025834000000000003,
2328,Kepler-118 b,Kepler-118,7.518516224977778,1.555375,299.2131881,41.4248195,2.8917571428571427,0.029306,
2329,Kepler-118 c,Kepler-118,20.1720226801,6.678625,299.2131881,41.4248195,3.1738750000000002,0.5555883333333334,
2330,Kepler-1180 b,Kepler-1180,16.859827703633332,1.8565714285714285,295.8874773,43.1559952,5.3392,0.02844333333333333,
2331,Kepler-1181 b,Kepler-1181,4.893386686177778,1.5542857142857145,289.7473165,39.5234131,3.3438857142857144,0.013958333333333335,
2332,Kepler-1181 c,Kepler-1181,8.9348886685,1.6567999920000003,289.7473165,39.5234131,2.3105,0.013725,
2333,Kepler-1182 b,Kepler-1182,11.1738998413625,2.015285714285714,296.3079895,43.8213706,3.3874999999999997,0.032968,
2334,Kepler-1183 b,Kepler-1183,28.505464478377778,2.8402857142857143,292.2324228,38.8921946,6.2140571428571425,0.08085166666666667,
2335,Kepler-1184 b,Kepler-1184,53.59907848656667,2.5907142857142853,291.282031,46.9659514,6.7352,0.057486666666666665,
2336,Kepler-1185 b,Kepler-1185,104.35173952183334,1.5574,287.2411783,39.3326977,3.61325,0.02394,
2337,Kepler-1186 b,Kepler-1186,16.07675645,2.284,288.4796333,47.1017438,2.2684142857142855,0.055828333333333334,
2338,Kepler-1187 b,Kepler-1187,18.870617167433334,2.5065714285714287,286.8919996,38.3185034,3.2949142857142855,0.057749999999999996,
2339,Kepler-1188 b,Kepler-1188,17.136973526577776,2.2564285714285712,283.1038438,43.1480487,6.419542857142857,0.039496666666666666,
2340,Kepler-1189 b,Kepler-1189,3.7886185822125,1.5521428571428573,298.4264116,47.9468194,3.3076166666666666,0.013482,
2341,Kepler-119 b,Kepler-119,2.4220835933,3.7916250000000002,295.9463854,42.6588324,2.6100475000000003,0.19012666666666667,
2342,Kepler-119 c,Kepler-119,4.1251056775,0.944625,295.9463854,42.6588324,2.894114285714285,0.011640000000000001,
2343,Kepler-1190 b,Kepler-1190,10.458443896522223,1.249857142857143,284.9996582,49.4799506,3.1772428571428573,0.03249666666666667,
2344,Kepler-1191 b,Kepler-1191,5.6001052228875,1.5417142857142856,291.6577923,48.0092619,2.6992499999999997,0.032756,
2345,Kepler-1192 b,Kepler-1192,25.203376718933335,2.4655714285714287,282.1405603,43.8964934,4.560428571428571,0.07343333333333334,
2346,Kepler-1193 b,Kepler-1193,2.832647674211111,1.305625,288.1447323,51.2756446,2.4067166666666666,0.011550000000000001,
2347,Kepler-1194 b,Kepler-1194,16.223735357677775,1.74,291.6994841,38.1452065,2.5837285714285714,0.027053333333333332,
2348,Kepler-1195 b,Kepler-1195,8.496419264637499,2.1935714285714285,284.3510523,40.8529319,2.245083333333333,0.08945800000000001,
2349,Kepler-1196 b,Kepler-1196,66.18442074472222,2.235285714285714,292.369585,43.9108663,4.96,0.05256666666666667,
2350,Kepler-1197 b,Kepler-1197,2.032318110177778,1.159625,291.6693437,42.5907441,1.12965,0.029393999999999997,
2351,Kepler-1198 b,Kepler-1198,7.684795186900001,1.6498571428571427,288.8339659,44.838198,2.5580333333333334,0.028083999999999998,
2352,Kepler-1199 b,Kepler-1199,15.04473097526,1.234,293.7258092,47.2469219,5.9071,0.01035,
2353,Kepler-12 b,Kepler-12,4.43796377314,18.732532974615385,286.2434458,50.0403671,4.699585822222222,1.62174265625,
2354,Kepler-120 b,Kepler-120,6.312535865975001,2.1948999999999996,287.8915707,39.3390979,2.8038499999999997,0.13383166666666665,
2355,Kepler-120 c,Kepler-120,12.794547843508333,1.720888888888889,287.8915707,39.3390979,3.4576875,0.085445,
2356,Kepler-1200 b,Kepler-1200,1.1185502133125,1.0391428571428571,296.6034317,44.1292537,1.5684166666666666,0.024926,
2357,Kepler-1201 b,Kepler-1201,15.187255544022223,1.973142857142857,294.6147908,40.8331158,4.457,0.02942166666666667,
2358,Kepler-1202 b,Kepler-1202,28.68530704937778,2.600857142857143,292.290606,44.6532281,5.657457142857142,0.07564333333333333,
2359,Kepler-1203 b,Kepler-1203,0.5879999496875,1.0222857142857142,292.7734523,44.178088,1.1756,0.031125999999999997,
2360,Kepler-1204 b,Kepler-1204,85.73557249147777,2.989857142857143,289.4415238,42.4981476,7.837485714285714,0.08164333333333333,
2361,Kepler-1205 b,Kepler-1205,1.078390249425,1.675857142857143,290.2796734,41.5150499,1.2701833333333334,0.030957999999999996,
2362,Kepler-1206 b,Kepler-1206,1.216997742225,1.5751428571428572,295.9383737,49.7911337,1.3229833333333334,0.047806,
2363,Kepler-1207 b,Kepler-1207,13.6823393222125,1.7082857142857144,295.0641963,49.3589615,4.10875,0.019695999999999998,
2364,Kepler-1208 b,Kepler-1208,11.0850599253125,2.4194285714285715,291.8812445,44.5557587,1.7591999999999999,0.090536,
2365,Kepler-1209 b,Kepler-1209,25.369033623070003,1.471125,287.5849352,49.154732800000005,4.692,0.010975,
2366,Kepler-121 b,Kepler-121,3.17741637206,2.5725,286.1621273,39.6780204,1.5151125,0.11860833333333333,
2367,Kepler-121 c,Kepler-121,41.008115476789996,2.644,286.1621273,39.6780204,4.2783750000000005,0.10403166666666668,
2368,Kepler-1210 b,Kepler-1210,8.0711831232375,1.5902857142857143,292.8321598,48.2193376,2.7396833333333332,0.031388,
2369,Kepler-1211 b,Kepler-1211,11.01816583809,2.726125,285.7207618,40.8569116,4.4729,0.05926666666666667,
2370,Kepler-1212 b,Kepler-1212,12.941281679444444,1.8765714285714286,296.8534096,50.0373196,4.509557142857143,0.03401666666666667,
2371,Kepler-1213 b,Kepler-1213,5.34975345,1.173875,289.4858423,50.9441967,4.206016666666667,0.009038000000000001,
2372,Kepler-1214 b,Kepler-1214,18.8264669325,2.423714285714286,285.1427113,49.8006565,2.469242857142857,0.08621833333333334,
2373,Kepler-1215 b,Kepler-1215,4.7670359009125,1.2472857142857143,297.4636477,48.1813978,1.9458000000000002,0.016800000000000002,
2374,Kepler-1216 b,Kepler-1216,4.370380020825,1.445,287.4052661,45.917979,2.813166666666667,0.019924,
2375,Kepler-1217 b,Kepler-1217,2.0323223837,1.8658571428571429,289.1866841,50.9375614,1.7340833333333334,0.031244,
2376,Kepler-1218 b,Kepler-1218,22.92226838851,1.476625,291.5788505,44.5316825,8.074271428571427,0.014504999999999999,
2377,Kepler-1219 b,Kepler-1219,16.10475515613,2.119625,297.2158443,47.378508200000006,5.7204,0.012718333333333333,
2378,Kepler-122 b,Kepler-122,5.7661789258454546,2.126111111111111,291.1118647,39.9490248,3.880675,0.03690833333333333,
2379,Kepler-122 c,Kepler-122,12.466010347636363,5.324222222222222,291.1118647,39.9490248,5.0678374999999996,0.22883166666666666,
2380,Kepler-122 d,Kepler-122,21.587511008745455,1.8841111111111113,291.1118647,39.9490248,4.5396625,0.02888,
2381,Kepler-122 e,Kepler-122,37.99597041189167,2.2104,291.1118647,39.9490248,7.136675,0.032260000000000004,
2382,Kepler-122 f,Kepler-122,56.259746784,2.0085555555555556,291.1118647,39.9490248,8.308385714285714,0.035435,
2383,Kepler-1220 b,Kepler-1220,7.4269697554625,1.4160000000000001,297.070398,42.9777396,3.0132999999999996,0.021614,
2384,Kepler-1221 b,Kepler-1221,12.000954414644445,1.6433333333333333,285.8223636,45.7118423,3.343042857142857,0.04755,
2385,Kepler-1222 b,Kepler-1222,1.9169485643777777,0.771875,294.889616,49.3798215,1.4430500000000002,0.010964,
2386,Kepler-1223 b,Kepler-1223,16.301330171644445,1.324142857142857,285.2956462,44.5527542,4.0118,0.02805166666666667,
2387,Kepler-1224 b,Kepler-1224,13.323541578020002,1.207375,286.6257591,37.537313,3.9494285714285717,0.011098333333333333,
2388,Kepler-1225 b,Kepler-1225,7.010745692475,2.0264285714285717,290.6332748,40.1369671,2.1858,0.021892000000000002,
2389,Kepler-1226 b,Kepler-1226,17.292266083690002,1.712875,296.3768521,50.6214592,6.841528571428571,0.019548333333333334,
2390,Kepler-1227 b,Kepler-1227,94.28905208111112,2.172875,287.0664109,41.8749712,4.1683,0.053155,
2391,Kepler-1228 b,Kepler-1228,0.5773701046333333,1.4925,296.552761,46.9661945,1.0935,0.041776,
2392,Kepler-1229 b,Kepler-1229,86.82908142866,1.438,297.4868347,46.9966782,5.947675,0.08303,
2393,Kepler-123 b,Kepler-123,17.232304548491665,2.7239999999999998,296.9985853,42.7819633,4.5665249999999995,0.05176166666666667,
2394,Kepler-123 c,Kepler-123,26.695156321116666,1.4252222222222222,296.9985853,42.7819633,4.649075,0.013975,
2395,Kepler-1230 b,Kepler-1230,9.95669178528889,3.005571428571429,283.2645129,41.7114526,3.247271428571428,0.06168166666666667,
2396,Kepler-1231 b,Kepler-1231,10.41727994075,1.3898571428571427,288.5882888,42.6056644,4.185,0.020268,
2397,Kepler-1232 b,Kepler-1232,26.78385425817,1.837625,296.5500966,49.102307,4.542914285714286,0.04255833333333334,
2398,Kepler-1233 b,Kepler-1233,45.12616515557777,2.3357142857142854,297.3750954,46.6622201,6.666857142857142,0.038281666666666665,
2399,Kepler-1234 b,Kepler-1234,11.940131426712501,2.548428571428572,287.5220359,51.3759464,3.4935833333333335,0.07213,
2400,Kepler-1235 b,Kepler-1235,4.160574329266667,0.7382500000000001,284.9030677,43.9540616,2.572966666666667,0.007574,
2401,Kepler-1236 b,Kepler-1236,31.057311794444445,1.9685714285714284,295.6247375,42.5458739,3.451857142857143,0.06651333333333333,
2402,Kepler-1237 b,Kepler-1237,84.57334335765556,2.666857142857143,295.6292745,44.6905815,5.819285714285714,0.0958,
2403,Kepler-1238 b,Kepler-1238,4.147848054285714,1.7354285714285713,297.9057655,40.1628378,3.645683333333333,0.016094,
2404,Kepler-1239 b,Kepler-1239,5.1910656521875,2.1366666666666667,293.1273357,42.3200578,4.301283333333333,0.030716,
2405,Kepler-124 b,Kepler-124,3.4104654244444443,0.896,286.7527322,49.0648788,2.4252428571428575,0.014762,
2406,Kepler-124 c,Kepler-124,13.821398529054546,2.2337777777777776,286.7527322,49.0648788,3.741775,0.08264500000000001,
2407,Kepler-124 d,Kepler-124,30.950665306372727,1.3643333333333334,286.7527322,49.0648788,4.4213875,0.03315,
2408,Kepler-1240 b,Kepler-1240,4.866409233555555,1.294375,282.9997682,40.5574322,2.2314666666666665,0.014430000000000002,
2409,Kepler-1241 b,Kepler-1241,18.55258538691111,2.6021428571428573,294.5762033,38.4569588,4.197757142857143,0.095225,
2410,Kepler-1242 b,Kepler-1242,13.627990221977777,2.784,284.6062174,41.196344,3.151042857142857,0.09589666666666667,
2411,Kepler-1243 b,Kepler-1243,16.832030137266667,1.6654285714285713,294.009397,42.8807779,3.992557142857143,0.031751666666666664,
2412,Kepler-1244 b,Kepler-1244,3.704285967,1.3307142857142857,282.3012505,46.5161814,3.2800666666666665,0.005592,
2413,Kepler-1245 b,Kepler-1245,4.3540866965500005,1.5594285714285714,290.7443078,43.260753,2.3271,0.029337999999999996,
2414,Kepler-1245 c,Kepler-1245,2.9365860660142857,1.601,290.7443078,43.260753,1.8605600000000002,0.0318975,
2415,Kepler-1246 b,Kepler-1246,11.32274736825,1.3314285714285714,287.6572346,48.9822053,3.1050500000000003,0.029036,
2416,Kepler-1247 b,Kepler-1247,13.712203169366667,2.351714285714286,294.5335974,46.6182365,2.4817857142857145,0.08279166666666667,
2417,Kepler-1248 b,Kepler-1248,7.467243310675,1.1199999999999999,288.0592191,51.3544564,3.7679500000000004,0.0076939999999999995,
2418,Kepler-1249 b,Kepler-1249,24.334636663344444,2.036,296.8948517,44.3717429,6.848314285714286,0.03401333333333333,
2419,Kepler-125 b,Kepler-125,4.164042912757143,2.627,298.2581101,47.6050031,1.8693625,0.24610500000000002,
2420,Kepler-125 c,Kepler-125,5.77410466385,0.8250833333333333,298.2581101,47.6050031,1.8444142857142858,0.025384,
2421,Kepler-1250 b,Kepler-1250,2.6075429034249997,2.1815714285714285,287.7938184,45.9802492,1.4345833333333333,0.03743,
2422,Kepler-1251 b,Kepler-1251,45.090429959888894,2.041857142857143,292.1151093,49.2563792,3.9573428571428573,0.04340166666666667,
2423,Kepler-1252 b,Kepler-1252,15.054002355562499,1.418,298.9503634,46.6928437,4.305666666666667,0.023409999999999997,
2424,Kepler-1253 b,Kepler-1253,68.88643585931,1.4455,283.8852196,47.6371507,6.0094,0.014373333333333333,
2425,Kepler-1254 b,Kepler-1254,9.9911268936875,1.554857142857143,285.1733174,48.7700099,2.66755,0.04192,
2426,Kepler-1254 c,Kepler-1254,3.600837263657143,1.301,285.1733174,48.7700099,1.9724,0.030425,
2427,Kepler-1254 d,Kepler-1254,5.727168208928572,1.3306666666666667,285.1733174,48.7700099,2.1876,0.0322975,
2428,Kepler-1255 b,Kepler-1255,36.29189914418889,2.2982857142857145,295.2392569,42.7264842,8.055614285714286,0.040085,
2429,Kepler-1256 b,Kepler-1256,12.41282877821111,1.463125,291.4742443,44.6834119,4.370733333333333,0.010816,
2430,Kepler-1257 b,Kepler-1257,2.6683154643,1.5015714285714286,296.0756231,45.6270165,2.4022166666666664,0.028198,
2431,Kepler-1258 b,Kepler-1258,0.9849407860333333,0.977125,285.4049723,49.9948186,2.0018666666666665,0.008055999999999999,
2432,Kepler-1259 b,Kepler-1259,0.6630870708,1.5151428571428571,297.8414628,46.9676288,1.0966666666666667,0.033372,
2433,Kepler-126 b,Kepler-126,10.495680930799999,1.5145454545454546,289.3473634,44.2084445,4.851475,0.01124,
2434,Kepler-126 c,Kepler-126,21.869662828146154,1.5930909090909091,289.3473634,44.2084445,5.5651625,0.011985,
2435,Kepler-126 d,Kepler-126,100.28291604284615,2.5568181818181817,289.3473634,44.2084445,10.8892625,0.034255,
2436,Kepler-1260 b,Kepler-1260,19.118747187455554,1.8497142857142859,295.5912652,42.5552261,6.818728571428571,0.02283,
2437,Kepler-1261 b,Kepler-1261,48.431055874277774,2.4412857142857143,285.2324786,48.8066963,3.7964999999999995,0.08883999999999999,
2438,Kepler-1262 b,Kepler-1262,9.7639371908625,1.8121428571428573,288.7718287,42.2131694,2.9002166666666667,0.03167,
2439,Kepler-1263 b,Kepler-1263,4.551402749275001,1.1135714285714287,286.483626,46.7526182,2.44865,0.01806,
2440,Kepler-1264 b,Kepler-1264,0.968525685125,1.134125,289.8844102,45.2115075,1.3021333333333334,0.012698000000000001,
